"evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","tmean_change:1","urban_cover:1","livestock_log:1","type","id","Disease"
0.339088865327715,1.35247392605405,-0.272969598152498,0.0283970667797441,0.323845607488094,0.315532583306938,-0.315906699723705,"Top-ranked",926084,"Eastern equine encephalitis"
0.582341433636119,0.487447000293774,0.174933486899978,-0.0955881372946828,-0.0395299670513238,0.0492379431478987,-0.362363320639599,"Top-ranked",926084,"Eastern equine encephalitis"
0.0615261887177053,0.365382415951737,0.318192473704337,-0.125050824799969,-0.158556482954826,0.0759295923674618,-0.633054783217613,"Top-ranked",926084,"Eastern equine encephalitis"
0.245676093001366,0.306789494145823,0.307401092871043,0.0962333200083319,-0.109618399717169,0.0892459731801372,-0.427380681940653,"Top-ranked",926084,"Eastern equine encephalitis"
0.580230110064771,0.275070286146533,0.397576772029241,-0.0130926454755972,0.150981176156964,0.151251986976056,-0.922633765697402,"Top-ranked",926084,"Eastern equine encephalitis"
0.315433295939871,0.892630139277091,-0.179070119478849,0.61520052577084,0.456085795594783,0.207507867968519,-0.45764895315387,"Top-ranked",926084,"Eastern equine encephalitis"
0.471279426276828,0.944814217723099,0.07731376203211,0.220739477325876,0.413558380655701,0.317456723152349,-0.485679406736918,"Top-ranked",926084,"Eastern equine encephalitis"
0.154415318889672,0.654788328932485,0.403315623769904,0.100069853087431,0.212118969018258,0.334656250050047,-0.691842056768714,"Top-ranked",926084,"Eastern equine encephalitis"
0.576115553475451,0.677219256854372,0.0656157096370463,0.443865349014684,0.131014397654689,-0.160041776124505,-0.275079923046367,"Top-ranked",926084,"Eastern equine encephalitis"
0.300559301911074,0.184415067894167,0.256241211083177,-0.485185051195112,-0.182127397666688,-0.00612863153096202,-0.588531738258542,"Top-ranked",926084,"Eastern equine encephalitis"
0.378798070766193,0.982420097335638,-0.264817618910921,0.142853753823353,0.0743669787548965,0.18728160812807,-0.21266305010424,"Top-ranked",926084,"Eastern equine encephalitis"
0.18189764153249,0.724940650424844,0.0602576411926369,0.553032884016919,0.456512666199788,0.187679751464495,-0.278665572814168,"Top-ranked",926084,"Eastern equine encephalitis"
0.737805058357019,0.955635574183528,-0.068125598957479,0.0541489771054131,-0.301809477607568,-0.047593614497802,-0.22400678166514,"Top-ranked",926084,"Eastern equine encephalitis"
0.143671155947782,0.623645066763447,-0.332344770694111,-0.171158640583016,-0.0696703208176375,0.33972867465717,-0.451293315072629,"Top-ranked",926084,"Eastern equine encephalitis"
0.777537751764444,1.35712295554119,-0.107788540137767,0.22866351658061,0.029205378999421,0.200250037182475,-0.235466041283812,"Top-ranked",926084,"Eastern equine encephalitis"
0.333618510015945,0.879287130198188,-0.230805070739434,0.393107663309825,0.386293526664685,0.358745020751248,-0.405915005723997,"Top-ranked",926084,"Eastern equine encephalitis"
0.160290858066029,0.930398144586895,0.0534411068583019,0.138881230027354,-0.363701015811219,0.496508648642785,0.00452145202643128,"Top-ranked",926084,"Eastern equine encephalitis"
0.441650552367515,0.756962825331522,0.205633478689492,0.138675825816758,-0.182879592347347,0.251532337846203,-0.308524834544262,"Top-ranked",926084,"Eastern equine encephalitis"
0.653683536422619,0.427806086701003,0.21186800346905,-0.164071543476259,-0.184072679330603,0.138519100511761,-0.416138014425382,"Top-ranked",926084,"Eastern equine encephalitis"
0.485298880014735,0.973689310982242,-0.185761689741064,-0.144825557140123,0.142237455900424,0.197050931042458,-0.334285279917191,"Top-ranked",926084,"Eastern equine encephalitis"
0.185572684468313,0.724451358067131,-0.155120238535317,0.602638143504092,0.414607132168509,0.0768975740452218,-0.173577012791079,"Top-ranked",926084,"Eastern equine encephalitis"
0.13309862687549,0.324916256982333,-0.0686324156864895,0.0348712012703289,0.127896015619495,0.232193708739775,-0.615419490445285,"Top-ranked",926084,"Eastern equine encephalitis"
0.480617878105947,0.578434026551126,0.212296168841049,0.146291249381788,0.112505184377628,-0.115980582762675,-0.530861583057424,"Top-ranked",926084,"Eastern equine encephalitis"
0.565778227060754,0.703408000628691,0.0578848597443774,0.2781532040883,-0.0259500357344781,0.102952687980851,-0.429967054105963,"Top-ranked",926084,"Eastern equine encephalitis"
0.490829379633467,0.922981892405734,0.264266047088875,-0.00140312230366513,-0.12927686666936,0.346065805434269,-0.130935037234184,"Top-ranked",926084,"Eastern equine encephalitis"
0.579287031135521,0.928176828139039,-0.179080005921824,-0.135288606331575,-0.130348692634745,0.194427166061866,-0.27593773431861,"Top-ranked",926084,"Eastern equine encephalitis"
0.246114993146099,0.404448276470308,-0.0716953548255295,-0.186418455672277,-0.204805818889174,0.0824230368571167,-0.590164830808754,"Top-ranked",926084,"Eastern equine encephalitis"
0.509941566383174,0.746421631287936,-0.0357537710823227,0.435092851179676,0.305825798440467,0.107218926324323,-0.479988676489959,"Top-ranked",926084,"Eastern equine encephalitis"
0.486413818065205,1.00775663647157,-0.11718307963373,-0.146016405760209,0.126454390306637,0.20863775458815,-0.00313969349777143,"Top-ranked",926084,"Eastern equine encephalitis"
0.182558929362335,0.379766216582775,-0.243044260193099,0.258305138346986,0.268094158601626,0.151546356016263,-0.166147414781285,"Top-ranked",926084,"Eastern equine encephalitis"
0.159869675928255,0.648792192414455,-0.329145824099837,-0.190851421078292,-0.480574120772665,0.207102980553326,-0.449529500548315,"Top-ranked",926084,"Eastern equine encephalitis"
0.342517666038485,0.839346904305276,0.00855978191372536,-0.147927572454881,0.0445760320779824,0.299420797541797,-0.360543580340095,"Top-ranked",926084,"Eastern equine encephalitis"
0.416304449050586,1.27800576363046,0.149070819812187,0.210959472509399,0.299886096479862,0.619243251925024,-0.00476070866939771,"Top-ranked",926084,"Eastern equine encephalitis"
0.402887802320362,1.16303390120134,-0.104360998236202,0.239615026962985,0.0335563804467115,0.292736525222654,-0.202131909923331,"Top-ranked",926084,"Eastern equine encephalitis"
0.341886321956526,1.2268983621734,-0.203308391983042,-0.234940664248398,0.133350117844018,0.460206372757594,-0.33904339272334,"Top-ranked",926084,"Eastern equine encephalitis"
0.183102640848558,0.748665507027642,-0.427676540218595,0.0458165741456028,-0.522463683837766,0.0782876818740364,-0.470778459755441,"Top-ranked",926084,"Eastern equine encephalitis"
0.494889897284582,0.703543968787126,-0.0269981627940692,-0.0649930569397467,-0.106085613087149,0.0862380315641553,-0.405199193070954,"Top-ranked",926084,"Eastern equine encephalitis"
0.394367350656495,0.891634526674959,-0.131176455429188,0.372287822300125,0.146574396046334,0.253623918927072,-0.431355144725296,"Top-ranked",926084,"Eastern equine encephalitis"
-0.039859674643501,0.321042206708873,0.198819523805747,0.260781571965722,0.378402855399411,0.379647639390999,-0.234061126609451,"Top-ranked",926084,"Eastern equine encephalitis"
0.208792000218001,0.675453277362793,0.0808982034300478,-0.195359559050104,-0.426809662341681,0.24035662904924,-0.656840474947177,"Top-ranked",926084,"Eastern equine encephalitis"
0.426698837830029,0.784155785966908,0.0987912239968732,0.0249271657781067,-0.268855785501716,0.160616092243752,-0.0799611289108396,"Top-ranked",926084,"Eastern equine encephalitis"
0.393964430780856,0.426494703997955,-0.11574785134585,-0.0236593002205333,0.185019714118439,0.0120600245708599,-0.411814978070923,"Top-ranked",926084,"Eastern equine encephalitis"
0.243862156945571,0.82708320820277,-0.183823721655063,0.448132626873318,-0.0140949863437545,0.420969964177061,-0.167415547522872,"Top-ranked",926084,"Eastern equine encephalitis"
