"biodiv_intact:1","crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","mining:1","precip_change:1","protected_areas:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
0.586604956516059,0.138065760168886,0.0338589010052964,0.0352701171713271,0.0752271618441802,-0.0280877851445808,-0.0747066886473819,-0.449859056658446,-0.00881859024407487,0.0535327034558402,-0.385878538038842,0.502482922288325,-0.570663142740463,-0.0217826555903458,"Any",90591,"Chagas disease (acute)"
0.458602925409564,0.167359201330498,0.00998680622599518,0.160198236365811,0.507387334306903,-0.30717633126124,-0.0515271562323383,-0.390361249949843,-0.0787732628115369,0.206826995977029,-0.318705508737304,0.48462784952526,-0.494161501918434,0.33921294963979,"Any",90591,"Chagas disease (acute)"
0.585703080622915,0.12090746577883,-0.0567165936481548,-0.0231608330310143,0.391746229635306,-0.233843467578464,0.0878205488082872,-0.409722877722504,-0.0815882918290461,0.0295653151185008,0.187141868163265,0.570726760443633,-0.440080979679755,0.357860074606824,"Any",90591,"Chagas disease (acute)"
0.205109727867103,-0.050928848597884,0.0499916045160339,0.0555794417908967,0.114443349578244,-0.149300984076855,0.0306726927951393,-0.319346578324188,-0.198331238693385,0.143413030846032,-0.209780314103551,0.377551164165986,-0.549155436516137,-0.0396905409760661,"Any",90591,"Chagas disease (acute)"
0.503698064689534,0.144729317910067,0.0581921085120493,-0.0835829217503216,0.141273802544427,-0.143713798772512,-0.280699027214492,-0.327696863445825,-0.237261463911712,-0.0290655497866401,-0.264697580332592,0.607608560467302,-0.318427804840493,0.209454293229002,"Any",90591,"Chagas disease (acute)"
0.218652942591741,0.30645250998678,0.0390615986317484,0.0239552318444278,0.416253303847623,0.0587375213605339,-0.181495440174227,-0.146580296714092,-0.179335261013225,0.0446310501670132,-0.138150034809145,0.366856423968058,-0.681874479707115,0.26728665786143,"Any",90591,"Chagas disease (acute)"
0.540346331383729,0.0879376220524652,0.180047304036064,0.0642691547714588,0.0312832348021633,-0.140692185878452,0.133293224155703,-0.461363947578749,-0.0295731610712276,0.120734687471586,-0.626107507725526,0.471255418136765,-0.562183606625078,0.452926456396531,"Any",90591,"Chagas disease (acute)"
0.53871997238282,0.270979748055529,-0.0284842262306369,0.0825851107598652,0.377082134632545,-0.151445339940794,-0.129382175837794,-0.0839184252770624,-0.0762831048113012,-0.0876162361785019,-0.642016816919976,0.497352506211432,-0.722143502650329,0.279028074376803,"Any",90591,"Chagas disease (acute)"
0.418919693794877,0.14772809210333,0.0311175848944816,0.131714351758734,0.156070737250935,-0.163639012963931,-0.0788934309710013,-0.0813620071224142,-0.232632901445914,0.109662069765886,-0.0298285819273676,0.441548041065296,-0.785738097712973,0.102478835313438,"Any",90591,"Chagas disease (acute)"
0.330690090341699,0.0196554613415331,0.196727408127314,0.138167408942877,0.149853183874271,0.0423285738239134,-0.269597045718599,-0.0527915976097302,-0.105458994789113,0.0124678387350667,0.0279570867830955,0.474497783376701,-0.623156072983899,0.112633368752498,"Any",90591,"Chagas disease (acute)"
0.456519049025233,0.0832335955022385,0.0432876630415254,0.090935181079567,0.327265856364355,-0.15526572889189,-0.171141351813332,-0.465228316602101,0.0394292483903046,0.0633158403974034,-0.457094534712952,0.406171930650731,-1.00236645723603,0.245694635329185,"Any",90591,"Chagas disease (acute)"
0.313225234929481,0.100579351782557,0.0514827799652241,0.246377809192736,0.28409157351922,0.177209056995986,-0.0982316199852386,-0.367788517842768,-0.0116306634931631,0.0143310553432501,-0.288701080361935,0.400209805899162,-0.564828800755324,0.349778488549183,"Any",90591,"Chagas disease (acute)"
0.535767032443308,0.0847319993895047,0.153152460875717,0.00313072407967292,0.231593277294562,-0.0733017934801587,-0.268568974347918,-0.0445819459885722,-0.0879921213341423,-0.0319754035844112,-0.424160527277487,0.389075549428523,-0.646318947103008,0.301019170332324,"Any",90591,"Chagas disease (acute)"
0.376941437327977,0.178871216489105,0.0329470643095668,0.00554544766773601,0.307391547899566,-0.179303197794196,0.00759617503204538,-0.238073856451795,0.0400711773579175,-0.00556062507666994,-0.519742440873762,0.330111958843257,-0.68472416303081,0.461458222231243,"Any",90591,"Chagas disease (acute)"
0.596562220633095,0.180643602993075,0.0507137460449639,0.0377577829102754,0.1447838321253,-0.0496389616554034,-0.297703367190421,-0.0283243750866444,0.0737199653401422,0.0452806398596261,-0.171653600902482,0.445914962947626,-0.676334473158962,0.376796655679948,"Any",90591,"Chagas disease (acute)"
0.462801004252003,0.0874748026077915,0.173231339805549,0.11375119607772,0.319603993503404,-0.134809183804643,0.00343093232691712,-0.127256925358628,-0.115765587293343,-0.0695864478345708,0.0729330373135696,0.361400742476098,-0.520269417861423,0.181606613278206,"Any",90591,"Chagas disease (acute)"
