"City","2009"
"ADANA",7
"ADIYAMAN",0
"AFYONKARAHİSAR",4
"AĞRI",0
"AKSARAY",0
"AMASYA",35
"ANKARA",39
"ANTALYA",2
"ARDAHAN",1
"ARTVİN",18
"AYDIN",7
"BALIKESİR",3
"BARTIN",0
"BATMAN",3
"BAYBURT",5
"BİLECİK",0
"BİNGÖL",0
"BİTLİS",2
"BOLU",19
"BURDUR",2
"BURSA",6
"ÇANAKKALE",4
"ÇANKIRI",23
"ÇORUM",133
"DENİZLİ",0
"DİYARBAKIR",1
"DÜZCE",0
"EDİRNE",0
"ELAZIĞ",1
"ERZİNCAN",14
"ERZURUM",39
"ESKİŞEHİR",0
"GAZİANTEP",0
"GİRESUN",34
"GÜMÜŞHANE",56
"HAKKARİ",0
"HATAY",1
"IĞDIR",1
"ISPARTA",0
"İSTANBUL",15
"İZMİR",3
"KAHRAMANMARAŞ",5
"KARABÜK",125
"KARAMAN",0
"KARS",0
"KASTAMONU",150
"KAYSERİ",9
"KİLİS",0
"KIRIKKALE",1
"KIRKLARELİ",0
"KIRŞEHİR",4
"KOCAELİ",2
"KONYA",10
"KÜTAHYA",2
"MALATYA",1
"MANİSA",3
"MARDİN",0
"MERSİN",1
"MUĞLA",0
"MUŞ",2
"NEVŞEHİR",0
"NİĞDE",1
"ORDU",13
"OSMANİYE",0
"RİZE",1
"SAKARYA",4
"SAMSUN",41
"SİİRT",0
"SİNOP",1
"SİVAS",90
"ŞANLIURFA",3
"ŞIRNAK",0
"TEKİRDAĞ",0
"TOKAT",232
"TRABZON",0
"TUNCELİ",3
"UŞAK",1
"VAN",1
"YALOVA",0
"YOZGAT",134
"ZONGULDAK",0
