"City","2007"
"ADANA",2
"ADIYAMAN",1
"AFYONKARAHİSAR",3
"AĞRI",0
"AKSARAY",0
"AMASYA",28
"ANKARA",22
"ANTALYA",3
"ARDAHAN",0
"ARTVİN",13
"AYDIN",15
"BALIKESİR",3
"BARTIN",0
"BATMAN",0
"BAYBURT",2
"BİLECİK",1
"BİNGÖL",0
"BİTLİS",0
"BOLU",14
"BURDUR",0
"BURSA",0
"ÇANAKKALE",0
"ÇANKIRI",29
"ÇORUM",85
"DENİZLİ",0
"DİYARBAKIR",0
"DÜZCE",0
"EDİRNE",1
"ELAZIĞ",1
"ERZİNCAN",13
"ERZURUM",41
"ESKİŞEHİR",4
"GAZİANTEP",2
"GİRESUN",24
"GÜMÜŞHANE",27
"HAKKARİ",0
"HATAY",0
"IĞDIR",0
"ISPARTA",0
"İSTANBUL",11
"İZMİR",0
"KAHRAMANMARAŞ",0
"KARABÜK",20
"KARAMAN",0
"KARS",1
"KASTAMONU",32
"KAYSERİ",8
"KİLİS",0
"KIRIKKALE",0
"KIRKLARELİ",0
"KIRŞEHİR",1
"KOCAELİ",1
"KONYA",5
"KÜTAHYA",6
"MALATYA",3
"MANİSA",1
"MARDİN",0
"MERSİN",0
"MUĞLA",1
"MUŞ",1
"NEVŞEHİR",0
"NİĞDE",0
"ORDU",4
"OSMANİYE",0
"RİZE",0
"SAKARYA",1
"SAMSUN",6
"SİİRT",0
"SİNOP",1
"SİVAS",55
"ŞANLIURFA",0
"ŞIRNAK",0
"TEKİRDAĞ",0
"TOKAT",139
"TRABZON",1
"TUNCELİ",0
"UŞAK",0
"VAN",9
"YALOVA",0
"YOZGAT",76
"ZONGULDAK",0
