"City","2017"
"ADANA",0
"ADIYAMAN",2
"AFYONKARAHİSAR",0
"AĞRI",1
"AKSARAY",0
"AMASYA",13
"ANKARA",6
"ANTALYA",1
"ARDAHAN",0
"ARTVİN",11
"AYDIN",6
"BALIKESİR",1
"BARTIN",0
"BATMAN",0
"BAYBURT",7
"BİLECİK",0
"BİNGÖL",6
"BİTLİS",1
"BOLU",1
"BURDUR",0
"BURSA",1
"ÇANAKKALE",0
"ÇANKIRI",3
"ÇORUM",24
"DENİZLİ",0
"DİYARBAKIR",2
"DÜZCE",0
"EDİRNE",1
"ELAZIĞ",3
"ERZİNCAN",14
"ERZURUM",45
"ESKİŞEHİR",1
"GAZİANTEP",0
"GİRESUN",4
"GÜMÜŞHANE",14
"HAKKARİ",0
"HATAY",0
"IĞDIR",0
"ISPARTA",1
"İSTANBUL",19
"İZMİR",0
"KAHRAMANMARAŞ",2
"KARABÜK",6
"KARAMAN",1
"KARS",2
"KASTAMONU",7
"KAYSERİ",5
"KİLİS",0
"KIRIKKALE",1
"KIRKLARELİ",1
"KIRŞEHİR",4
"KOCAELİ",0
"KONYA",3
"KÜTAHYA",1
"MALATYA",5
"MANİSA",1
"MARDİN",0
"MERSİN",1
"MUĞLA",1
"MUŞ",3
"NEVŞEHİR",0
"NİĞDE",0
"ORDU",4
"OSMANİYE",0
"RİZE",0
"SAKARYA",0
"SAMSUN",5
"SİİRT",1
"SİNOP",0
"SİVAS",26
"ŞANLIURFA",1
"ŞIRNAK",0
"TEKİRDAĞ",1
"TOKAT",49
"TRABZON",1
"TUNCELİ",3
"UŞAK",0
"VAN",0
"YALOVA",0
"YOZGAT",20
"ZONGULDAK",0
