"record_id","Longitude","Latitude","ADMcode","presence","biodiv_intact","crop_cover","crop_expansion","evi_coefvar","evi_dissimilarity","forest_cover","forest_loss","health_travel","hunting","livestock_all","mining","precip","precip_anomaly","precip_change","protected_areas","social_vulnerability","tmean","tmean_anomaly","tmean_change","urban_cover","urban_expansion","health_travel_log","livestock_log"
"bg_2615",-88.3363084137135,14.0834202277356,"bg_2615",0,0.912036061286926,0.128042514005055,0,0.0479038096964359,2.29327178001404,0.480298539046663,0.003735402,48.8407936096191,0.81417453289032,28.8920345306396,0,1859.59216308594,0.176126345992088,-124.467864990234,0,81.9186172485352,23.0567741394043,1.30678927898407,0.626729369163513,0.00158167278816209,0,3.90883379749888,3.39759204124735
"bg_2616",-44.5330017792245,-3.57651236407815,"bg_2616",0,0.966638147830963,0.00196641344349778,0.000194684121646449,0.034487459808588,1.78072249889374,0.350779381244491,0.449543817,25.4762916564941,0.865537762641907,45.1918449401855,0,1750.634765625,-0.0158517193049192,223.752639770508,0.0641949102282524,63.386890411377,27.4237384796143,0.51725846529007,-0.0522224828600883,0.00520303219555798,0.000212421349715441,3.27624967807809,3.83280326606063
"bg_2617",-52.8580807946286,-26.8418136906854,"bg_2617",0,0.854315757751465,0.213442672666398,0.0829990476168773,0.0570152103900909,2.89468050003052,0.372170463975018,0.014361678,9.47452163696289,0.740947723388672,423.818298339844,0,1920.6240234375,0.322965711355209,66.4145278930664,0,54.7468795776367,19.9738616943359,1.21148097515106,0.729157149791718,0.0146801472923198,0.00746146123856306,2.34894579764971,6.05166154418798
"bg_2618",-37.913569334423,-12.4063988555845,"bg_2618",0,0.933825254440308,0.0304245946080923,0,0.0739982128143311,3.39556932449341,0.405778294486979,0.164828463,39.1628265380859,0.859056234359741,32.7516746520996,0,1038.58874511719,-0.0755244046449661,97.4376602172852,0.00321566103957593,60.2779808044434,25.0922222137451,1.09026050567627,0.468747824430466,0.00716061745320143,0.00114697031676769,3.69294185483123,3.51903003540901
"bg_2619",-47.4332972224264,-6.75030359468189,"bg_2619",0,0.838935315608978,0.0132022145868715,0.0265041813044771,0.0700507983565331,2.78478169441223,0.316265262725437,0.095415398,42.5641326904297,0.892708778381348,41.2963371276855,0,1355.56115722656,-0.153286755084991,139.136672973633,9.78192929323995e-06,69.5696258544922,26.8175601959229,0.12207143753767,-0.425668835639954,0.0014367008723046,0,3.77423416708222,3.74470048957676
"bg_2620",-88.4357648552265,15.3521122533972,"bg_2620",0,0.974798500537872,0.20914226769284,0.0246528145130817,0.0394641235470772,2.03577780723572,0.491731881999238,0.196003931,42.3929443359375,0.673568069934845,42.806884765625,0,2164.50927734375,-0.476489663124084,-52.3632316589355,0.0120271276682615,75.2213134765625,22.7089443206787,1.43822121620178,0.575998485088348,0.0105324702957599,0.00127266591880471,3.77029685498529,3.7797909914597
"bg_2621",-79.8358715584359,-2.21070386532299,"bg_2621",0,0.847338736057281,0.209920370824518,0.0657486156110014,0.114279627799988,4.37039661407471,0.120944305379832,0.000896482,16.5661220550537,0.374419510364532,18.8630981445312,0.00159566453658044,2456.96997070312,0.510108709335327,449.404815673828,0.164668470621109,45.1420707702637,24.2079296112061,0.333317935466766,0.303458452224731,0.198247430391699,0.0537543557584286,2.86597216384001,2.98886364567152
"bg_2622",-86.3211636497167,15.3729676820579,"bg_2622",0,0.954862117767334,0.13816451188956,0.000550958989608616,0.0376602746546268,1.9504063129425,0.576762023153701,0.364102857,295.158233642578,0.752851068973541,24.9491386413574,0,1786.08251953125,-0.258196115493774,16.8839569091797,0.110918745398521,80.7715072631836,21.6105098724365,1.42651665210724,0.59892213344574,0.00352077621770901,0,5.69089388460757,3.25613841604972
"bg_2623",-43.0259124120513,-3.70923945154841,"bg_2623",0,0.950104415416718,0.155907810870308,0.290859284548993,0.0521271675825119,2.41285419464111,0.298301803526331,0.381616235,27.1156959533691,0.871257603168488,31.1264495849609,0,1525.08312988281,-0.138626292347908,145.208465576172,0.340526223182678,69.9093017578125,27.4962139129639,0.64661717414856,0.00276916706934571,0.00590335579642267,0.00065987859852612,3.33632799524783,3.46967966546463
"bg_2624",-76.8125901611549,-9.1410608212286,"bg_2624",0,0.862075567245483,0.0432399534038512,0.00321935576374076,0.0903986170887947,2.64597129821777,0.181800753461898,0,86.81396484375,0.899556457996368,41.6863555908203,0,1935.06115722656,-0.974348664283752,-440.452239990234,0,76.6450119018555,8.72640228271484,1.74047017097473,0.585729718208313,0.00217243146315503,0,4.47522054088359,3.75387932797182
"bg_2625",-60.7419076281939,-28.5383041930497,"bg_2625",0,0.712342858314514,0.000359268442239922,0,0.0465979166328907,1.43087708950043,0.00664198883810998,0,207.436645507812,1,43.3571929931641,0,1164.75573730469,-0.389452666044235,-136.859237670898,0,70.4538040161133,21.2016830444336,1.28509283065796,0.622423768043518,0.000716889931896503,0,5.3396351365888,3.79227488259825
"bg_2626",-38.4578101837756,-11.7989828889497,"bg_2626",0,0.900436997413635,0.175377283397816,0.0648448531107326,0.0445152707397938,2.14579296112061,0.17840520405212,0.222438305,34.5241241455078,0.889000177383423,31.4937534332275,0,647.052307128906,-0.112763345241547,74.9092483520508,0,66.364501953125,24.5886631011963,0.499512612819672,0.224633276462555,0.00302662258044376,0.000184726392035373,3.5702120190841,3.48104786880797
"bg_2627",-57.9926619708252,-15.8509878016461,"bg_2627",0,0.783091962337494,0.0759441556402072,0.0385421887511042,0.0594770424067974,2.79040884971619,0.255701124550256,0.051148474,39.1656150817871,0.91757196187973,73.8656539916992,0,1240.26818847656,-0.469095706939697,-398.164886474609,0,52.7272682189941,26.3978328704834,0.659162819385529,0.78426331281662,0.00221985754321089,0.000453536544227973,3.69301128338346,4.31569522716495
"bg_2628",-64.771512185827,-20.1365651561679,"bg_2628",0,0.803853690624237,0.0106533570952591,6.22360432737309e-05,0.0947370529174805,2.39589595794678,0.0567691056108757,0,91.3833236694336,0.915472388267517,81.3757553100586,0,1200.24755859375,-0.798904716968536,-225.815582275391,0,82.6909713745117,9.99191951751709,1.76333427429199,0.895570456981659,0.000278689541722418,0,4.52594648259117,4.41129116194675
