"record_id","Longitude","Latitude","ADMcode","presence","biodiv_intact","crop_cover","crop_expansion","evi_coefvar","evi_dissimilarity","forest_cover","forest_loss","health_travel","hunting","livestock_all","mining","precip","precip_anomaly","precip_change","protected_areas","social_vulnerability","tmean","tmean_anomaly","tmean_change","urban_cover","urban_expansion","health_travel_log","livestock_log"
"1",7.37,5.12,"Pts_1",1,0.805339097976685,0.0162605395743671,0.00384887184814985,0.130300298333168,3.42796778678894,0.0479822878641443,0,0.487064898014069,0.226396113634109,190.375564575195,0,2587.80322265625,0.351499140262604,468.529815673828,0,74.5090026855469,25.703405380249,1.73048555850983,0.547036588191986,0.856840091519831,0.168282598257065,0.396804310112799,5.25423780407249
"2",7.2,5.55,"Pts_2",1,0.906697750091553,0.00176072307293522,0,0.0485724993050098,2.41620826721191,0.49492999189499,0.007277846,1.17530858516693,0.25588920712471,263.262115478516,0,2213.30151367188,0.322232306003571,373.759246826172,0,78.8854064941406,25.6758098602295,1.58520817756653,0.554411828517914,0.262343297909341,0,0.777170532714552,5.57694147224622
"3",8.9,9.92,"Pts_3",1,0.844808578491211,0.0692248727833169,0.00599029123078875,0.118209049105644,3.13975977897644,0.051116733632014,0,1.67451441287994,NA,243.095611572266,0,1401.67651367188,0.022233497351408,94.9407272338867,0,75.5473937988281,21.9788551330566,1.06760096549988,0.432287186384201,0.666128176618476,0.316149353981018,0.983767835974439,5.49755999924577
"4",-10.74,10.04,"Pts_4",1,0.886784315109253,0.301129001035469,0.0168109550753859,0.0539843626320362,2.28080868721008,0.105818394234085,0,4.61580753326416,0.453107535839081,23.2739448547363,0,1525.99047851562,-1.00510621070862,-221.293395996094,0,93.5418319702148,26.1172199249268,1.46297562122345,0.76788467168808,0.129378564212577,0.029473626986146,1.72558539499382,3.18940354689846
"5",-12.85,10.04,"Pts_5",1,0.885578393936157,0.171172796319086,0.029749963910822,0.0696193799376488,2.87378358840942,0.116030510616667,0.003677522,3.24123311042786,0.467534214258194,48.6815757751465,0,2137.38330078125,-0.421197712421417,-146.604217529297,0.137185245752335,88.9191207885742,25.7479190826416,1.5957145690918,0.742395460605621,0.356284344573411,0.107160024344921,1.44485405489272,3.90563415562354
"6",-10.07,9.34,"Pts_6",1,0.938994467258453,0.0343990933360537,0,0.0378254726529121,1.94254970550537,0.323566631026502,0.003538402,12.4294853210449,0.644006490707397,29.7214183807373,0,1873.07702636719,-1.00823712348938,-233.666793823242,0.0637808069586754,92.3961181640625,25.2504711151123,1.29654002189636,0.64004909992218,0.00512065029083887,0,2.59745268672149,3.42496007846157
"7",-9.3,9.18,"Pts_7",1,0.913288474082947,0.0479358947504156,0,0.102964423596859,3.26573252677917,0.0824447959573433,0,5.64396858215332,0.520209848880768,27.9397487640381,0.109907612204552,2063.41284179688,-0.844976842403412,-228.791168212891,0,94.6886596679688,23.8282070159912,1.53706419467926,0.622962772846222,0.0621042974514782,0.064636193215847,1.8937094629851,3.36521603989537
"8",-9.9,9.2,"Pts_8",1,0.953215837478638,0.00028083620448216,0,0.0318590104579926,1.81743156909943,0.385050220581847,0,7.90780830383301,0.70751941204071,29.7216663360596,0,2163.4853515625,-0.998090088367462,-203.137954711914,0,94.3215942382812,24.7713489532471,1.32548117637634,0.597978591918945,0.0064740867395738,0,2.18692822961182,3.42496814951866
"9",-10.1,9.19,"Pts_9",1,0.916878998279572,0.0395603772287798,0,0.0511252731084824,2.25443983078003,0.148038035864008,0.003582502,3.74637985229492,0.348144173622131,29.7216835021973,0,1955.33459472656,-1.01803588867188,-211.940093994141,0,92.030403137207,24.9344882965088,1.28490471839905,0.626065671443939,0.269916343537085,0.0874480679631233,1.55738219111402,3.42496870828174
"10",-10.1,9.18,"Pts_10",1,0.913221061229706,0.0523093913198131,0,0.0521533638238907,2.30100989341736,0.148842506335657,0.003585107,4.40638828277588,0.376213073730469,29.721700668335,0,1964.03076171875,-1.01719319820404,-211.015258789062,0,92.2711181640625,24.8993873596191,1.28396666049957,0.625351667404175,0.260756109306304,0.0822171121835709,1.68758126968786,3.42496926704451
"11",-10.17,8.89,"Pts_11",1,0.97295731306076,0.00647718160150769,0,0.037110947072506,2.00028085708618,0.419210638657507,0.005843645,8.26473140716553,0.701667308807373,23.9782409667969,0,2255.10278320312,-0.952337622642517,-192.63883972168,0,93.553108215332,24.5152854919434,1.22565102577209,0.621452510356903,0.0281752676286663,0.00236526853404939,2.22621486926481,3.21800508455574
"12",-9.07,7.33,"Pts_12",1,0.967000663280487,0.0021217318834132,0,0.0376427471637726,2.46912312507629,0.611758503721797,0.177700892,12.2642307281494,0.680576324462891,24.6151180267334,0,1801.43127441406,-0.333001643419266,-47.3721923828125,0.294240087270737,89.8946380615234,25.089822769165,1.42330813407898,0.646503508090973,0.0198482004803981,0.00475033186376095,2.58507099330719,3.24318272509999
"13",-8.95,7.35,"Pts_13",1,0.966856777667999,0.00777598259212879,0.00577111029654194,0.0413546301424503,2.37263250350952,0.6338941897451,0.096983082,8.57524681091309,0.667435646057129,25.3594379425049,0,1850.60827636719,-0.40172404050827,-70.2595138549805,6.11851355643012e-05,89.6608428955078,24.9154663085938,1.46369326114655,0.652276217937469,0.0626984958736315,0.0071248272433877,2.25918131133117,3.27182638704374
"14",-8.8,7.8,"Pts_14",1,0.944531977176666,0.0167728020701935,0.00398907689266027,0.0433538742363453,2.09285855293274,0.414757310935454,0.112163267,4.58069849014282,0.637724697589874,20.8159618377686,0,1874.82434082031,-0.785874247550964,-192.195190429688,0,88.134895324707,24.2715587615967,1.49110293388367,0.649127960205078,0.191019435089604,0.0212267599999905,1.71931394600413,3.08264189626456
