"urban_expansion"
0
0
0
0
0.0150944907218218
0
0
0
0.0562824346125126
0.00404669065028429
0
0
0
0
0
0
0
0
0
0
0
0
0.0115058990195394
0
0
0
0.047362320125103
0.0136314667761326
0
0
0
0
0
0
0
0
0.00705665163695812
0
0
0
0
0
0
0
0
0
0.0240317620337009
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0323967970907688
0
0
0
0
0
0
0.0100969830527902
0
0
0
0.000899934500921518
0
0
0
0
0
0
0.0142551772296429
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00568652525544167
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0569983683526516
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000706455146428198
0
0
0
0
0
0
0
0.0141525911167264
0
0
0
0
0.0490232445299625
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00947248004376888
0
0
0
0
0.0165516063570976
0.0473498404026031
0
0
0
0.0136663056910038
0
0
0
0
0
0
0
0
0.0439776889979839
0
0
0
0
0.000101832061773166
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0107868667691946
0
0
0
0
0
0.0179836954921484
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0322433337569237
0
0
0
0.004040258936584
0
0
0.0135427443310618
0
0
0
0
0
0
0
0
0
0.138420343399048
0
0
0
0
0
0
0
0.0653752833604813
0
0
0.0115729132667184
0
0
0
0
0
0
0
0
0
0
0.00951395370066166
0
0
0
0
0.00705545302480459
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.132426619529724
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00187305337749422
0
0
0
0
0
0
0
0.00427431846037507
0
0.0490736067295074
0
0
0
0
0
0
0.0908467024564743
0
0
0
0.0260175652801991
0
0
0
0
0
0
0
0
0.00422545755282044
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0254149194806814
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0241896472871304
0
0
0
0
0
0
0.0592715367674828
0
0
0.0134394038468599
0
0
0
0
0
0
0
0
0
0
0.0105248419567943
0
0
0
0
0
0.220363929867744
0
0.000947398948483169
0
0
0
0
0
0
0.0203977562487125
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.226123496890068
0
0
0.0538753382861614
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00784585159271955
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0038383558858186
0.00392269901931286
NA
0
0
0
0
0
0
0
0
0.0103827621787786
0.0331552475690842
0
0
0.0984991118311882
0
0.00643161311745644
0
0
0
0
0.00389204942621291
0
0
0
0
0
0
0
0.00310451840050519
0
0
0
0
0
0
0.0444168373942375
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0147688947618008
0.00206670234911144
0
0
0.198537290096283
0
0
0
0
0.187861606478691
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0285425279289484
0
0.00654615135863423
0.0115993795916438
0
0
0
0
0
0
0.00372610497288406
0
NA
0
0
0
0
0
0
0.000219299152377062
0
0
0
0
0
0
0
0
0.0033341608941555
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0844566076993942
0
0
0
0
0
0
0.0265647117048502
0
0
0
0
0
0
0.194294676184654
0
0
0
0
0
0
0
0.0173484906554222
0.0122263943776488
0
0
0
0
0
0
0
0.0286846030503511
0
0
0.131332889199257
0
0
0
0
0
0
0
0
0
0
0.00710994889959693
0
0.373373121023178
0
0.00555900577455759
0
0
0
0.0101982206106186
0.363234519958496
0
0
0
0
0
0
0
0
0.153762176632881
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0508255735039711
0
NA
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.104669846594334
0
0
0
0
0
0.0483836717903614
0.00452287448570132
0
0
0
0
0
0
0
0.00014219582953956
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
